0,16,32,8.170388746396996e-05
12715,106,171,3.9099992672101063e-07
12716,106,172,3.9099992672101063e-07
12717,106,173,3.9099992672101063e-07
12718,106,174,3.9099992672101063e-07
12719,106,175,3.9099992672101063e-07
12720,107,160,3.9099992672101063e-07
12721,107,161,3.9099992672101063e-07
12722,107,162,3.9099992672101063e-07
12723,107,163,3.9099992672101063e-07
12724,107,164,3.9099992672101063e-07
12725,107,165,3.9099992672101063e-07
12726,107,166,3.9099992672101063e-07
12727,107,167,3.9099992672101063e-07
12728,107,168,3.9099992672101063e-07
12729,107,169,3.9099992672101063e-07
12730,107,170,3.9099992672101063e-07
12731,107,171,3.9099992672101063e-07
12732,107,172,3.9099992672101063e-07
12733,107,173,3.9099992672101063e-07
12734,107,174,3.9099992672101063e-07
12735,107,175,3.9099992672101063e-07
12736,108,160,3.9099992672101063e-07
12737,108,161,3.9099992672101063e-07
12738,108,162,3.9099992672101063e-07
12739,108,163,3.9099992672101063e-07
12740,108,164,3.9099992672101063e-07
12741,108,165,3.9099992672101063e-07
12742,108,166,3.9099992672101063e-07
12743,108,167,3.9099992672101063e-07
12744,108,168,3.9099992672101063e-07
12745,108,169,3.9099992672101063e-07
12746,108,170,3.9099992672101063e-07
12747,108,171,3.9099992672101063e-07
12748,108,172,3.9099992672101063e-07
12749,108,173,3.9099992672101063e-07
12750,108,174,3.9099992672101063e-07
12751,108,175,3.9099992672101063e-07
12752,109,160,3.9099992672101063e-07
12753,109,161,3.9099992672101063e-07
12754,109,162,3.9099992672101063e-07
12755,109,163,3.9099992672101063e-07
12756,109,164,3.9099992672101063e-07
12757,109,165,3.9099992672101063e-07
12758,109,166,3.9099992672101063e-07
12759,109,167,3.9099992672101063e-07
12760,109,168,3.9099992672101063e-07
12761,109,169,3.9099992672101063e-07
12762,109,170,3.9099992672101063e-07
12763,109,171,3.9099992672101063e-07
12764,109,172,3.9099992672101063e-07
12765,109,173,3.9099992672101063e-07
12766,109,174,3.9099992672101063e-07
12767,109,175,3.9099992672101063e-07
12768,110,160,3.9099992672101063e-07
12769,110,161,3.9099992672101063e-07
12770,110,162,3.9099992672101063e-07
12771,110,163,3.9099992672101063e-07
12772,110,164,3.9099992672101063e-07
12773,110,165,3.9099992672101063e-07
12774,110,166,3.9099992672101063e-07
12775,110,167,3.9099992672101063e-07
12776,110,168,3.9099992672101063e-07
12777,110,169,3.9099992672101063e-07
12778,110,170,3.9099992672101063e-07
12779,110,171,3.9099992672101063e-07
12780,110,172,3.9099992672101063e-07
12781,110,173,3.9099992672101063e-07
12782,110,174,3.9099992672101063e-07
12783,110,175,3.9099992672101063e-07
12784,111,160,3.9099992672101063e-07
12785,111,161,3.9099992672101063e-07
12786,111,162,3.9099992672101063e-07
12787,111,163,3.9099992672101063e-07
12788,111,164,3.9099992672101063e-07
12789,111,165,3.9099992672101063e-07
12790,111,166,3.9099992672101063e-07
12791,111,167,3.9099992672101063e-07
12792,111,168,3.9099992672101063e-07
12793,111,169,3.9099992672101063e-07
12794,111,170,3.9099992672101063e-07
12795,111,171,3.9099992672101063e-07
12796,111,172,3.9099992672101063e-07
12797,111,173,3.9099992672101063e-07
12798,111,174,3.9099992672101063e-07
12799,111,175,3.9099992672101063e-07
12800,96,224,6.259752142364565e-05
12801,96,225,6.259752142364565e-05
12802,96,226,6.259752142364565e-05
12803,96,227,6.259752142364565e-05
12804,96,228,6.259752142364565e-05
12805,96,229,6.259752142364565e-05
12806,96,230,6.259752142364565e-05
12807,96,231,6.259752142364565e-05
12808,96,232,6.259752142364565e-05
12809,96,233,6.259752142364565e-05
12810,96,234,6.259752142364565e-05
12811,96,235,6.259752142364565e-05
12812,96,236,6.259752142364565e-05
12813,96,237,6.259752142364565e-05
12814,96,238,6.259752142364565e-05
12815,96,239,6.259752142364565e-05
12816,97,224,6.259752142364565e-05
12817,97,225,6.259752142364565e-05
12818,97,226,6.259752142364565e-05
12819,97,227,6.259752142364565e-05
12820,97,228,6.259752142364565e-05
12821,97,229,6.259752142364565e-05
12822,97,230,6.259752142364565e-05
12823,97,231,6.259752142364565e-05
12824,97,232,6.259752142364565e-05
12825,97,233,6.259752142364565e-05
12826,97,234,6.259752142364565e-05
12827,97,235,6.259752142364565e-05
12828,97,236,6.259752142364565e-05
12829,97,237,6.259752142364565e-05
12830,97,238,6.259752142364565e-05
12831,97,239,6.259752142364565e-05
12832,98,224,6.259752142364565e-05
12833,98,225,6.259752142364565e-05
12834,98,226,6.259752142364565e-05
12835,98,227,6.259752142364565e-05
12836,98,228,6.259752142364565e-05
12837,98,229,6.259752142364565e-05
12838,98,230,6.259752142364565e-05
12839,98,231,6.259752142364565e-05
12840,98,232,6.259752142364565e-05
12841,98,233,6.259752142364565e-05
12842,98,234,6.259752142364565e-05
12843,98,235,6.259752142364565e-05
12844,98,236,6.259752142364565e-05
12845,98,237,6.259752142364565e-05
12846,98,238,6.259752142364565e-05
12847,98,239,6.259752142364565e-05
12848,99,224,6.259752142364565e-05
12849,99,225,6.259752142364565e-05
12850,99,226,6.259752142364565e-05
12851,99,227,6.259752142364565e-05
12852,99,228,6.259752142364565e-05
12853,99,229,6.259752142364565e-05
12854,99,230,6.259752142364565e-05
12855,99,231,6.259752142364565e-05
12856,99,232,6.259752142364565e-05
12857,99,233,6.259752142364565e-05
12858,99,234,6.259752142364565e-05
12859,99,235,6.259752142364565e-05
12860,99,236,6.259752142364565e-05
12861,99,237,6.259752142364565e-05
12862,99,238,6.259752142364565e-05
12863,99,239,6.259752142364565e-05
12864,100,224,6.259752142364565e-05
12865,100,225,6.259752142364565e-05
12866,100,226,6.259752142364565e-05
12867,100,227,6.259752142364565e-05
12868,100,228,6.259752142364565e-05
12869,100,229,6.259752142364565e-05
12870,100,230,6.259752142364565e-05
12871,100,231,6.259752142364565e-05
12872,100,232,6.259752142364565e-05
12873,100,233,6.259752142364565e-05
12874,100,234,6.259752142364565e-05
12875,100,235,6.259752142364565e-05
12876,100,236,6.259752142364565e-05
12877,100,237,6.259752142364565e-05
12878,100,238,6.259752142364565e-05
12879,100,239,6.259752142364565e-05
12880,101,224,6.259752142364565e-05
12881,101,225,6.259752142364565e-05
12882,101,226,6.259752142364565e-05
12883,101,227,6.259752142364565e-05
12884,101,228,6.259752142364565e-05
12885,101,229,6.259752142364565e-05
12886,101,230,6.259752142364565e-05
12887,101,231,6.259752142364565e-05
12888,101,232,6.259752142364565e-05
12889,101,233,6.259752142364565e-05
12890,101,234,6.259752142364565e-05
12891,101,235,6.259752142364565e-05
12892,101,236,6.259752142364565e-05
12893,101,237,6.259752142364565e-05
12894,101,238,6.259752142364565e-05
12895,101,239,6.259752142364565e-05
12896,102,224,6.259752142364565e-05
12897,102,225,6.259752142364565e-05
12898,102,226,6.259752142364565e-05
12899,102,227,6.259752142364565e-05
12900,102,228,6.259752142364565e-05
12901,102,229,6.259752142364565e-05
12902,102,230,6.259752142364565e-05
12903,102,231,6.259752142364565e-05
12904,102,232,6.259752142364565e-05
12905,102,233,6.259752142364565e-05
12906,102,234,6.259752142364565e-05
12907,102,235,6.259752142364565e-05
12908,102,236,6.259752142364565e-05
12909,102,237,6.259752142364565e-05
12910,102,238,6.259752142364565e-05
12911,102,239,6.259752142364565e-05
12912,103,224,6.259752142364565e-05
12913,103,225,6.259752142364565e-05
12914,103,226,6.259752142364565e-05
12915,103,227,6.259752142364565e-05
12916,103,228,6.259752142364565e-05
12917,103,229,6.259752142364565e-05
12918,103,230,6.259752142364565e-05
12919,103,231,6.259752142364565e-05
12920,103,232,6.259752142364565e-05
12921,103,233,6.259752142364565e-05
12922,103,234,6.259752142364565e-05
12923,103,235,6.259752142364565e-05
12924,103,236,6.259752142364565e-05
12925,103,237,6.259752142364565e-05
12926,103,238,6.259752142364565e-05
12927,103,239,6.259752142364565e-05
12928,104,224,6.259752142364565e-05
12929,104,225,6.259752142364565e-05
12930,104,226,6.259752142364565e-05
12931,104,227,6.259752142364565e-05
12932,104,228,6.259752142364565e-05
12933,104,229,6.259752142364565e-05
12934,104,230,6.259752142364565e-05
12935,104,231,6.259752142364565e-05
12936,104,232,6.259752142364565e-05
12937,104,233,6.259752142364565e-05
12938,104,234,6.259752142364565e-05
12939,104,235,6.259752142364565e-05
12940,104,236,6.259752142364565e-05
12941,104,237,6.259752142364565e-05
12942,104,238,6.259752142364565e-05
12943,104,239,6.259752142364565e-05
12944,105,224,6.259752142364565e-05
12945,105,225,6.259752142364565e-05
12946,105,226,6.259752142364565e-05
12947,105,227,6.259752142364565e-05
12948,105,228,6.259752142364565e-05
12949,105,229,6.259752142364565e-05
12950,105,230,6.259752142364565e-05
12951,105,231,6.259752142364565e-05
12952,105,232,6.259752142364565e-05
12953,105,233,6.259752142364565e-05
12954,105,234,6.259752142364565e-05
12955,105,235,6.259752142364565e-05
12956,105,236,6.259752142364565e-05
12957,105,237,6.259752142364565e-05
12958,105,238,6.259752142364565e-05
12959,105,239,6.259752142364565e-05
12960,106,224,6.259752142364565e-05
12961,106,225,6.259752142364565e-05
12962,106,226,6.259752142364565e-05
12963,106,227,6.259752142364565e-05
12964,106,228,6.259752142364565e-05
12965,106,229,6.259752142364565e-05
12966,106,230,6.259752142364565e-05
12967,106,231,6.259752142364565e-05
12968,106,232,6.259752142364565e-05
12969,106,233,6.259752142364565e-05
12970,106,234,6.259752142364565e-05
12971,106,235,6.259752142364565e-05
12972,106,236,6.259752142364565e-05
12973,106,237,6.259752142364565e-05
12974,106,238,6.259752142364565e-05
12975,106,239,6.259752142364565e-05
12976,107,224,6.259752142364565e-05
12977,107,225,6.259752142364565e-05
12978,107,226,6.259752142364565e-05
12979,107,227,6.259752142364565e-05
12980,107,228,6.259752142364565e-05
12981,107,229,6.259752142364565e-05
12982,107,230,6.259752142364565e-05
12983,107,231,6.259752142364565e-05
12984,107,232,6.259752142364565e-05
12985,107,233,6.259752142364565e-05
12986,107,234,6.259752142364565e-05
12987,107,235,6.259752142364565e-05
12988,107,236,6.259752142364565e-05
12989,107,237,6.259752142364565e-05
12990,107,238,6.259752142364565e-05
12991,107,239,6.259752142364565e-05
12992,108,224,6.259752142364565e-05
12993,108,225,6.259752142364565e-05
12994,108,226,6.259752142364565e-05
12995,108,227,6.259752142364565e-05
12996,108,228,6.259752142364565e-05
12997,108,229,6.259752142364565e-05
12998,108,230,6.259752142364565e-05
12999,108,231,6.259752142364565e-05
13000,108,232,6.259752142364565e-05
13001,108,233,6.259752142364565e-05
13002,108,234,6.259752142364565e-05
13003,108,235,6.259752142364565e-05
13004,108,236,6.259752142364565e-05
13005,108,237,6.259752142364565e-05
13006,108,238,6.259752142364565e-05
13007,108,239,6.259752142364565e-05
13008,109,224,6.259752142364565e-05
13009,109,225,6.259752142364565e-05
13010,109,226,6.259752142364565e-05
13011,109,227,6.259752142364565e-05
13012,109,228,6.259752142364565e-05
13013,109,229,6.259752142364565e-05
13014,109,230,6.259752142364565e-05
13015,109,231,6.259752142364565e-05
13016,109,232,6.259752142364565e-05
13017,109,233,6.259752142364565e-05
13018,109,234,6.259752142364565e-05
13019,109,235,6.259752142364565e-05
13020,109,236,6.259752142364565e-05
13021,109,237,6.259752142364565e-05
13022,109,238,6.259752142364565e-05
13023,109,239,6.259752142364565e-05
13024,110,224,6.259752142364565e-05
13025,110,225,6.259752142364565e-05
13026,110,226,6.259752142364565e-05
13027,110,227,6.259752142364565e-05
13028,110,228,6.259752142364565e-05
13029,110,229,6.259752142364565e-05
13030,110,230,6.259752142364565e-05
13031,110,231,6.259752142364565e-05
13032,110,232,6.259752142364565e-05
13033,110,233,6.259752142364565e-05
13034,110,234,6.259752142364565e-05
13035,110,235,6.259752142364565e-05
13036,110,236,6.259752142364565e-05
13037,110,237,6.259752142364565e-05
13038,110,238,6.259752142364565e-05
13039,110,239,6.259752142364565e-05
13040,111,224,6.259752142364565e-05
13041,111,225,6.259752142364565e-05
13042,111,226,6.259752142364565e-05
13043,111,227,6.259752142364565e-05
13044,111,228,6.259752142364565e-05
13045,111,229,6.259752142364565e-05
13046,111,230,6.259752142364565e-05
13047,111,231,6.259752142364565e-05
13048,111,232,6.259752142364565e-05
13049,111,233,6.259752142364565e-05
13050,111,234,6.259752142364565e-05
13051,111,235,6.259752142364565e-05
13052,111,236,6.259752142364565e-05
13053,111,237,6.259752142364565e-05
13054,111,238,6.259752142364565e-05
13055,111,239,6.259752142364565e-05
13056,96,256,4.89050642657318e-07
13057,96,257,4.89050642657318e-07
13058,96,258,4.89050642657318e-07
13059,96,259,4.89050642657318e-07
13060,96,260,4.89050642657318e-07
13061,96,261,4.89050642657318e-07
13062,96,262,4.89050642657318e-07
13063,96,263,4.89050642657318e-07
13064,96,264,4.89050642657318e-07
13065,96,265,4.89050642657318e-07
13066,96,266,4.89050642657318e-07
13067,96,267,4.89050642657318e-07
13068,96,268,4.89050642657318e-07
13069,96,269,4.89050642657318e-07
13070,96,270,4.89050642657318e-07
13071,96,271,4.89050642657318e-07
13072,97,256,4.89050642657318e-07
13073,97,257,4.89050642657318e-07
13074,97,258,4.89050642657318e-07
13075,97,259,4.89050642657318e-07
13076,97,260,4.89050642657318e-07
13077,97,261,4.89050642657318e-07
13078,97,262,4.89050642657318e-07
13079,97,263,4.89050642657318e-07
13080,97,264,4.89050642657318e-07
13081,97,265,4.89050642657318e-07
13082,97,266,4.89050642657318e-07
13083,97,267,4.89050642657318e-07
13084,97,268,4.89050642657318e-07
13085,97,269,4.89050642657318e-07
13086,97,270,4.89050642657318e-07
13087,97,271,4.89050642657318e-07
13088,98,256,4.89050642657318e-07
13089,98,257,4.89050642657318e-07
13090,98,258,4.89050642657318e-07
13091,98,259,4.89050642657318e-07
13092,98,260,4.89050642657318e-07
13093,98,261,4.89050642657318e-07
13094,98,262,4.89050642657318e-07
13095,98,263,4.89050642657318e-07
13096,98,264,4.89050642657318e-07
13097,98,265,4.89050642657318e-07
13098,98,266,4.89050642657318e-07
13099,98,267,4.89050642657318e-07
13100,98,268,4.89050642657318e-07
13101,98,269,4.89050642657318e-07
13102,98,270,4.89050642657318e-07
13103,98,271,4.89050642657318e-07
13104,99,256,4.89050642657318e-07
13105,99,257,4.89050642657318e-07
13106,99,258,4.89050642657318e-07
13107,99,259,4.89050642657318e-07
13108,99,260,4.89050642657318e-07
13109,99,261,4.89050642657318e-07
13110,99,262,4.89050642657318e-07
13111,99,263,4.89050642657318e-07
13112,99,264,4.89050642657318e-07
13113,99,265,4.89050642657318e-07
13114,99,266,4.89050642657318e-07
13115,99,267,4.89050642657318e-07
13116,99,268,4.89050642657318e-07
13117,99,269,4.89050642657318e-07
13118,99,270,4.89050642657318e-07
13119,99,271,4.89050642657318e-07
13120,100,256,4.89050642657318e-07
13121,100,257,4.89050642657318e-07
13122,100,258,4.89050642657318e-07
13123,100,259,4.89050642657318e-07
13124,100,260,4.89050642657318e-07
13125,100,261,4.89050642657318e-07
13126,100,262,4.89050642657318e-07
13127,100,263,4.89050642657318e-07
13128,100,264,4.89050642657318e-07
13129,100,265,4.89050642657318e-07
13130,100,266,4.89050642657318e-07
13131,100,267,4.89050642657318e-07
13132,100,268,4.89050642657318e-07
13133,100,269,4.89050642657318e-07
13134,100,270,4.89050642657318e-07
13135,100,271,4.89050642657318e-07
13136,101,256,4.89050642657318e-07
13137,101,257,4.89050642657318e-07
13138,101,258,4.89050642657318e-07
13139,101,259,4.89050642657318e-07
13140,101,260,4.89050642657318e-07
13141,101,261,4.89050642657318e-07
13142,101,262,4.89050642657318e-07
13143,101,263,4.89050642657318e-07
13144,101,264,4.89050642657318e-07
13145,101,265,4.89050642657318e-07
13146,101,266,4.89050642657318e-07
13147,101,267,4.89050642657318e-07
13148,101,268,4.89050642657318e-07
13149,101,269,4.89050642657318e-07
13150,101,270,4.89050642657318e-07
13151,101,271,4.89050642657318e-07
13152,102,256,4.89050642657318e-07
13153,102,257,4.89050642657318e-07
13154,102,258,4.89050642657318e-07
13155,102,259,4.89050642657318e-07
13156,102,260,4.89050642657318e-07
13157,102,261,4.89050642657318e-07
13158,102,262,4.89050642657318e-07
13159,102,263,4.89050642657318e-07
13160,102,264,4.89050642657318e-07
13161,102,265,4.89050642657318e-07
13162,102,266,4.89050642657318e-07
13163,102,267,4.89050642657318e-07
13164,102,268,4.89050642657318e-07
13165,102,269,4.89050642657318e-07
13166,102,270,4.89050642657318e-07
13167,102,271,4.89050642657318e-07
13168,103,256,4.89050642657318e-07
13169,103,257,4.89050642657318e-07
13170,103,258,4.89050642657318e-07
13171,103,259,4.89050642657318e-07
13172,103,260,4.89050642657318e-07
13173,103,261,4.89050642657318e-07
13174,103,262,4.89050642657318e-07
13175,103,263,4.89050642657318e-07
13176,103,264,4.89050642657318e-07
13177,103,265,4.89050642657318e-07
13178,103,266,4.89050642657318e-07
13179,103,267,4.89050642657318e-07
13180,103,268,4.89050642657318e-07
13181,103,269,4.89050642657318e-07
13182,103,270,4.89050642657318e-07
13183,103,271,4.89050642657318e-07
13184,104,256,4.89050642657318e-07
13185,104,257,4.89050642657318e-07
13186,104,258,4.89050642657318e-07
13187,104,259,4.89050642657318e-07
13188,104,260,4.89050642657318e-07
13189,104,261,4.89050642657318e-07
13190,104,262,4.89050642657318e-07
13191,104,263,4.89050642657318e-07
13192,104,264,4.89050642657318e-07
13193,104,265,4.89050642657318e-07
13194,104,266,4.89050642657318e-07
13195,104,267,4.89050642657318e-07
13196,104,268,4.89050642657318e-07
13197,104,269,4.89050642657318e-07
13198,104,270,4.89050642657318e-07
13199,104,271,4.89050642657318e-07
13200,105,256,4.89050642657318e-07
13201,105,257,4.89050642657318e-07
13202,105,258,4.89050642657318e-07
13203,105,259,4.89050642657318e-07
13204,105,260,4.89050642657318e-07
13205,105,261,4.89050642657318e-07
13206,105,262,4.89050642657318e-07
13207,105,263,4.89050642657318e-07
13208,105,264,4.89050642657318e-07
13209,105,265,4.89050642657318e-07
13210,105,266,4.89050642657318e-07
13211,105,267,4.89050642657318e-07
13212,105,268,4.89050642657318e-07
13213,105,269,4.89050642657318e-07
13214,105,270,4.89050642657318e-07
13215,105,271,4.89050642657318e-07
13216,106,256,4.89050642657318e-07
13217,106,257,4.89050642657318e-07
13218,106,258,4.89050642657318e-07
13219,106,259,4.89050642657318e-07
13220,106,260,4.89050642657318e-07
13221,106,261,4.89050642657318e-07
13222,106,262,4.89050642657318e-07
13223,106,263,4.89050642657318e-07
13224,106,264,4.89050642657318e-07
13225,106,265,4.89050642657318e-07
13226,106,266,4.89050642657318e-07
13227,106,267,4.89050642657318e-07
13228,106,268,4.89050642657318e-07
13229,106,269,4.89050642657318e-07
13230,106,270,4.89050642657318e-07
13231,106,271,4.89050642657318e-07
13232,107,256,4.89050642657318e-07
13233,107,257,4.89050642657318e-07
13234,107,258,4.89050642657318e-07
13235,107,259,4.89050642657318e-07
13236,107,260,4.89050642657318e-07
13237,107,261,4.89050642657318e-07
13238,107,262,4.89050642657318e-07
13239,107,263,4.89050642657318e-07
13240,107,264,4.89050642657318e-07
13241,107,265,4.89050642657318e-07
13242,107,266,4.89050642657318e-07
13243,107,267,4.89050642657318e-07
13244,107,268,4.89050642657318e-07
13245,107,269,4.89050642657318e-07
13246,107,270,4.89050642657318e-07
13247,107,271,4.89050642657318e-07
13248,108,256,4.89050642657318e-07
13249,108,257,4.89050642657318e-07
13250,108,258,4.89050642657318e-07
13251,108,259,4.89050642657318e-07
13252,108,260,4.89050642657318e-07
13253,108,261,4.89050642657318e-07
13254,108,262,4.89050642657318e-07
13255,108,263,4.89050642657318e-07
13256,108,264,4.89050642657318e-07
13257,108,265,4.89050642657318e-07
13258,108,266,4.89050642657318e-07
13259,108,267,4.89050642657318e-07
13260,108,268,4.89050642657318e-07
13261,108,269,4.89050642657318e-07
13262,108,270,4.89050642657318e-07
13263,108,271,4.89050642657318e-07
13264,109,256,4.89050642657318e-07
13265,109,257,4.89050642657318e-07
13266,109,258,4.89050642657318e-07
13267,109,259,4.89050642657318e-07
13268,109,260,4.89050642657318e-07
13269,109,261,4.89050642657318e-07
13270,109,262,4.89050642657318e-07
13271,109,263,4.89050642657318e-07
13272,109,264,4.89050642657318e-07
13273,109,265,4.89050642657318e-07
13274,109,266,4.89050642657318e-07
13275,109,267,4.89050642657318e-07
13276,109,268,4.89050642657318e-07
13277,109,269,4.89050642657318e-07
13278,109,270,4.89050642657318e-07
13279,109,271,4.89050642657318e-07
13280,110,256,4.89050642657318e-07
13281,110,257,4.89050642657318e-07
13282,110,258,4.89050642657318e-07
13283,110,259,4.89050642657318e-07
13284,110,260,4.89050642657318e-07
13285,110,261,4.89050642657318e-07
13286,110,262,4.89050642657318e-07
13287,110,263,4.89050642657318e-07
13288,110,264,4.89050642657318e-07
13289,110,265,4.89050642657318e-07
13290,110,266,4.89050642657318e-07
13291,110,267,4.89050642657318e-07
13292,110,268,4.89050642657318e-07
13293,110,269,4.89050642657318e-07
13294,110,270,4.89050642657318e-07
13295,110,271,4.89050642657318e-07
13296,111,256,4.89050642657318e-07
13297,111,257,4.89050642657318e-07
13298,111,258,4.89050642657318e-07
13299,111,259,4.89050642657318e-07
13300,111,260,4.89050642657318e-07
13301,111,261,4.89050642657318e-07
13302,111,262,4.89050642657318e-07
13303,111,263,4.89050642657318e-07
13304,111,264,4.89050642657318e-07
13305,111,265,4.89050642657318e-07
13306,111,266,4.89050642657318e-07
13307,111,267,4.89050642657318e-07
13308,111,268,4.89050642657318e-07
13309,111,269,4.89050642657318e-07
13310,111,270,4.89050642657318e-07
13311,111,271,4.89050642657318e-07
13312,112,16,1.666098843722357e-05
13313,112,17,1.666098843722357e-05
13314,112,18,1.666098843722357e-05
13315,112,19,1.666098843722357e-05
13316,112,20,1.666098843722357e-05
13317,112,21,1.666098843722357e-05
13318,112,22,1.666098843722357e-05
13319,112,23,1.666098843722357e-05
13320,112,24,1.666098843722357e-05
13321,112,25,1.666098843722357e-05
13322,112,26,1.666098843722357e-05
13323,112,27,1.666098843722357e-05
13324,112,28,1.666098843722357e-05
13325,112,29,1.666098843722357e-05
13326,112,30,1.666098843722357e-05
13327,112,31,1.666098843722357e-05
13328,113,16,1.666098843722357e-05
13329,113,17,1.666098843722357e-05
13330,113,18,1.666098843722357e-05
13331,113,19,1.666098843722357e-05
13332,113,20,1.666098843722357e-05
13333,113,21,1.666098843722357e-05
13334,113,22,1.666098843722357e-05
13335,113,23,1.666098843722357e-05
13336,113,24,1.666098843722357e-05
13337,113,25,1.666098843722357e-05
13338,113,26,1.666098843722357e-05
13339,113,27,1.666098843722357e-05
13340,113,28,1.666098843722357e-05
13341,113,29,1.666098843722357e-05
13342,113,30,1.666098843722357e-05
13343,113,31,1.666098843722357e-05
13344,114,16,1.666098843722357e-05
13345,114,17,1.666098843722357e-05
13346,114,18,1.666098843722357e-05
13347,114,19,1.666098843722357e-05
13348,114,20,1.666098843722357e-05
13349,114,21,1.666098843722357e-05
13350,114,22,1.666098843722357e-05
13351,114,23,1.666098843722357e-05
13352,114,24,1.666098843722357e-05
13353,114,25,1.666098843722357e-05
13354,114,26,1.666098843722357e-05
13355,114,27,1.666098843722357e-05
13356,114,28,1.666098843722357e-05
13357,114,29,1.666098843722357e-05
13358,114,30,1.666098843722357e-05
13359,114,31,1.666098843722357e-05
13360,115,16,1.666098843722357e-05
13361,115,17,1.666098843722357e-05
13362,115,18,1.666098843722357e-05
13363,115,19,1.666098843722357e-05
13364,115,20,1.666098843722357e-05
13365,115,21,1.666098843722357e-05
13366,115,22,1.666098843722357e-05
13367,115,23,1.666098843722357e-05
13368,115,24,1.666098843722357e-05
13369,115,25,1.666098843722357e-05
13370,115,26,1.666098843722357e-05
13371,115,27,1.666098843722357e-05
13372,115,28,1.666098843722357e-05
13373,115,29,1.666098843722357e-05
13374,115,30,1.666098843722357e-05
13375,115,31,1.666098843722357e-05
13376,116,16,1.666098843722357e-05
13377,116,17,1.666098843722357e-05
13378,116,18,1.666098843722357e-05
13379,116,19,1.666098843722357e-05
13380,116,20,1.666098843722357e-05
13381,116,21,1.666098843722357e-05
13382,116,22,1.666098843722357e-05
13383,116,23,1.666098843722357e-05
13384,116,24,1.666098843722357e-05
13385,116,25,1.666098843722357e-05
13386,116,26,1.666098843722357e-05
13387,116,27,1.666098843722357e-05
13388,116,28,1.666098843722357e-05
13389,116,29,1.666098843722357e-05
13390,116,30,1.666098843722357e-05
13391,116,31,1.666098843722357e-05
13392,117,16,1.666098843722357e-05
13393,117,17,1.666098843722357e-05
13394,117,18,1.666098843722357e-05
13395,117,19,1.666098843722357e-05
13396,117,20,1.666098843722357e-05
13397,117,21,1.666098843722357e-05
13398,117,22,1.666098843722357e-05
13399,117,23,1.666098843722357e-05
13400,117,24,1.666098843722357e-05
13401,117,25,1.666098843722357e-05
13402,117,26,1.666098843722357e-05
13403,117,27,1.666098843722357e-05
13404,117,28,1.666098843722357e-05
13405,117,29,1.666098843722357e-05
13406,117,30,1.666098843722357e-05
13407,117,31,1.666098843722357e-05
13408,118,16,1.666098843722357e-05
13409,118,17,1.666098843722357e-05
13410,118,18,1.666098843722357e-05
13411,118,19,1.666098843722357e-05
13412,118,20,1.666098843722357e-05
13413,118,21,1.666098843722357e-05
13414,118,22,1.666098843722357e-05
13415,118,23,1.666098843722357e-05
13416,118,24,1.666098843722357e-05
13417,118,25,1.666098843722357e-05
13418,118,26,1.666098843722357e-05
13419,118,27,1.666098843722357e-05
13420,118,28,1.666098843722357e-05
13421,118,29,1.666098843722357e-05
13422,118,30,1.666098843722357e-05
13423,118,31,1.666098843722357e-05
13424,119,16,1.666098843722357e-05
13425,119,17,1.666098843722357e-05
13426,119,18,1.666098843722357e-05
13427,119,19,1.666098843722357e-05
13428,119,20,1.666098843722357e-05
13429,119,21,1.666098843722357e-05
13430,119,22,1.666098843722357e-05
13431,119,23,1.666098843722357e-05
13432,119,24,1.666098843722357e-05
13433,119,25,1.666098843722357e-05
13434,119,26,1.666098843722357e-05
13435,119,27,1.666098843722357e-05
13436,119,28,1.666098843722357e-05
13437,119,29,1.666098843722357e-05
13438,119,30,1.666098843722357e-05
13439,119,31,1.666098843722357e-05
13440,120,16,1.666098843722357e-05
13441,120,17,1.666098843722357e-05
13442,120,18,1.666098843722357e-05
13443,120,19,1.666098843722357e-05
13444,120,20,1.666098843722357e-05
13445,120,21,1.666098843722357e-05
13446,120,22,1.666098843722357e-05
13447,120,23,1.666098843722357e-05
13448,120,24,1.666098843722357e-05
13449,120,25,1.666098843722357e-05
13450,120,26,1.666098843722357e-05
13451,120,27,1.666098843722357e-05
13452,120,28,1.666098843722357e-05
13453,120,29,1.666098843722357e-05
13454,120,30,1.666098843722357e-05
13455,120,31,1.666098843722357e-05
13456,121,16,1.666098843722357e-05
13457,121,17,1.666098843722357e-05
13458,121,18,1.666098843722357e-05
13459,121,19,1.666098843722357e-05
13460,121,20,1.666098843722357e-05
13461,121,21,1.666098843722357e-05
13462,121,22,1.666098843722357e-05
13463,121,23,1.666098843722357e-05
13464,121,24,1.666098843722357e-05
13465,121,25,1.666098843722357e-05
13466,121,26,1.666098843722357e-05
13467,121,27,1.666098843722357e-05
13468,121,28,1.666098843722357e-05
13469,121,29,1.666098843722357e-05
13470,121,30,1.666098843722357e-05
13471,121,31,1.666098843722357e-05
13472,122,16,1.666098843722357e-05
13473,122,17,1.666098843722357e-05
13474,122,18,1.666098843722357e-05
13475,122,19,1.666098843722357e-05
13476,122,20,1.666098843722357e-05
13477,122,21,1.666098843722357e-05
13478,122,22,1.666098843722357e-05
13479,122,23,1.666098843722357e-05
13480,122,24,1.666098843722357e-05
13481,122,25,1.666098843722357e-05
13482,122,26,1.666098843722357e-05
13483,122,27,1.666098843722357e-05
13484,122,28,1.666098843722357e-05
13485,122,29,1.666098843722357e-05
13486,122,30,1.666098843722357e-05
